K_N	2736.928
K_UW	1914.596
L_CH	432.284
NG_IH	2315.251
P_UW	1283.161
UH_B	850.877
UW_IH	804.988
UW_ZH	739.166
Y_EH	0.000
Z_AA	179.746
AE_JH	787.473
AH_HH	432.284
AO_G	1482.312
AO_IH	804.988
AO_SIL	0.000
AO_Z	590.259
B_UW	850.877
DH_AO	1561.354
DH_IH	1181.147
HH_UW	842.797
IY_ZH	195.941
L_R	0.000
L_W	1580.316
M_S	2709.847
N_B	2885.290
NG_D	2304.644
P_M	1654.936
R_UH	1197.986
SH_AE	760.936
T_F	1580.316
TH_AA	1583.125
TH_AE	1583.125
TH_AH	1583.125
UW_TH	1993.638
UW_UH	0.000
V_L	1580.316
Y_AA	394.474
Y_AO	804.988
AA_V	792.844
B_M	1222.652
B_V	401.721
B_Z	1054.912
D_B	1662.638
D_F	2012.600
D_N	1222.652
D_SH	1085.523
DH_AH	1150.841
EH_B	1269.640
F_S	972.590
F_TH	1943.685
HH_Y	826.758
IH_B	1269.640
IH_DH	1181.147
IY_AA	394.474
IY_IY	0.000
K_F	1864.642
K_TH	1426.387
L_B	1662.638
L_TH	1589.594
M_F	2056.657
M_HH	2530.101
M_T	3317.574
NG_HH	2726.734
NG_S	2743.358
P_F	401.721
R_HH	1219.757
SIL_Z	0.000
UH_DH	1561.354
UH_EH	804.988
UH_G	1482.312
UH_W	868.268
UW_CH	1630.270
UW_F	1300.552
UW_K	1914.596
Z_N	1933.857
Z_P	1487.196
Z_UW	590.259
AA_HH	432.284
AH_AO	410.513
AO_TH	1993.638
B_D	1662.638
D_K	1514.277
D_S	1143.489
DH_IY	1181.147
DH_SIL	0.000
DH_Z	1121.321
EH_CH	1140.438
EH_NG	2315.251
F_UW	1300.552
G_B	1946.964
G_IY	1092.600
G_W	1864.642
IH_TH	1613.431
JH_L	0.000
JH_T	432.284
K_G	432.284
K_M	3601.900
L_DH	1157.309
L_JH	0.000
L_N	1222.652
M_L	2885.290
M_TH	3680.942
N_P	3317.574
N_R	1222.652
NG_IY	2315.251
NG_L	2304.644
NG_UH	2704.964
P_TH	2026.007
S_G	1520.706
S_HH	179.746
S_N	2366.141
S_R	1143.489
S_TH	1121.321
SH_L	1085.523
SIL_UW	0.000
T_B	2094.922
T_K	1081.993
T_P	1662.638
T_TH	1157.309
TH_D	1589.594
TH_L	1589.594
TH_S	1121.321
TH_W	2375.969
TH_Y	1613.431
UH_AA	410.513
UW_AA	410.513
UW_B	850.877
UW_JH	1197.986
UW_R	1197.986
UW_W	868.268
V_N	2802.968
Y_IH	0.000
Z_B	1054.912
Z_F	1404.874
Z_R	711.205
ZH_UW	739.166
AA_AA	0.000
AA_AE	0.000
AA_AH	0.000
AA_AO	410.513
AA_EH	394.474
AA_IH	394.474
AA_NG	2294.450
AA_TH	1583.125
AA_UW	410.513
AA_W	792.844
AA_Y	394.474
AA_ZH	328.652
AE_AA	0.000
AE_AE	0.000
AE_AH	0.000
AE_AO	410.513
AE_EH	394.474
AE_HH	432.284
AE_IH	394.474
AE_IY	394.474
AE_SIL	0.000
AE_UH	410.513
AE_UW	410.513
AE_W	792.844
AE_Y	394.474
AH_AA	0.000
AH_AE	0.000
AH_AH	0.000
AH_EH	394.474
AH_IH	394.474
AH_IY	394.474
AH_UH	410.513
AH_UW	410.513
AH_Y	394.474
AO_AA	410.513
AO_AE	410.513
AO_AH	410.513
AO_AO	0.000
AO_B	850.877
AO_CH	1630.270
AO_DH	1561.354
AO_EH	804.988
AO_HH	842.797
AO_JH	1197.986
AO_M	2073.529
AO_P	1283.161
AO_SH	1171.450
AO_UW	0.000
AO_V	868.268
AO_W	868.268
AO_Y	804.988
B_B	0.000
B_CH	2094.922
B_DH	2026.007
B_F	834.005
B_G	1946.964
B_HH	1307.450
B_K	2379.248
B_N	2885.290
B_P	432.284
B_SH	1636.102
B_T	2094.922
B_TH	2458.291
B_W	401.721
CH_B	2094.922
CH_CH	0.000
CH_D	432.284
CH_DH	1589.594
CH_F	1580.316
CH_G	1514.277
CH_HH	787.473
CH_JH	432.284
CH_K	1081.993
CH_L	432.284
CH_M	3317.574
CH_N	1654.936
CH_P	1662.638
CH_R	432.284
CH_S	711.205
CH_SH	653.239
CH_TH	1157.309
CH_V	2012.600
CH_W	2012.600
CH_Y	1140.438
CH_Z	1143.489
D_CH	432.284
D_D	0.000
D_DH	1157.309
D_G	1081.993
D_HH	1219.757
D_JH	0.000
D_P	2094.922
D_T	432.284
D_TH	1589.594
D_Y	708.154
DH_AA	1150.841
DH_B	2026.007
DH_CH	1589.594
DH_D	1157.309
DH_DH	0.000
DH_F	2375.969
DH_G	1426.387
DH_HH	1583.125
DH_JH	1157.309
DH_K	1858.671
DH_L	1157.309
DH_M	3248.658
DH_N	2379.961
DH_P	2458.291
DH_R	1157.309
DH_S	1553.605
DH_SH	1536.865
DH_T	1589.594
DH_TH	432.284
DH_UW	1561.354
DH_V	1943.685
DH_W	1943.685
DH_Y	1181.147
EH_AA	394.474
EH_AE	394.474
EH_AH	394.474
EH_AO	804.988
EH_EH	0.000
EH_HH	826.758
EH_IH	0.000
EH_SIL	0.000
EH_UH	804.988
EH_UW	804.988
EH_W	1187.318
EH_Y	0.000
ER_AA	394.474
ER_AE	394.474
ER_AH	394.474
ER_AO	804.988
ER_B	1269.640
ER_CH	1140.438
ER_D	708.154
ER_DH	1181.147
ER_EH	0.000
ER_F	1619.602
ER_G	1092.600
ER_HH	826.758
ER_IH	0.000
ER_IY	0.000
ER_JH	708.154
ER_K	1524.884
ER_L	708.154
ER_M	2492.292
ER_N	1930.805
ER_P	1701.924
ER_R	708.154
ER_S	772.561
ER_SH	628.225
ER_SIL	0.000
ER_T	1140.438
ER_TH	1613.431
ER_UH	804.988
ER_UW	804.988
ER_V	1187.318
ER_W	1187.318
ER_Y	0.000
ER_Z	340.277
F_B	834.005
F_CH	1580.316
F_D	2012.600
F_DH	2375.969
F_F	0.000
F_G	2296.926
F_HH	792.844
F_JH	2012.600
F_K	1864.642
F_M	2056.657
F_N	3235.252
F_P	401.721
F_SH	1121.496
F_V	432.284
F_W	432.284
F_Z	1404.874
G_CH	1514.277
G_D	1081.993
G_DH	1426.387
G_F	2296.926
G_G	0.000
G_HH	1504.083
G_JH	1081.993
G_K	432.284
G_M	3169.616
G_P	2379.248
G_S	1520.706
G_SH	1535.321
G_T	1514.277
G_TH	1858.671
G_UW	1482.312
G_V	1864.642
IH_AA	394.474
IY_UW	804.988
IY_Y	0.000
JH_B	1662.638
JH_CH	432.284
JH_DH	1157.309
JH_F	2012.600
JH_G	1081.993
JH_HH	1219.757
JH_JH	0.000
JH_K	1514.277
JH_N	1222.652
JH_P	2094.922
JH_R	0.000
JH_S	1143.489
JH_SH	1085.523
JH_TH	1589.594
JH_V	1580.316
JH_W	1580.316
JH_Y	708.154
JH_Z	711.205
K_B	2379.248
K_D	1514.277
K_DH	1858.671
K_HH	1071.799
K_JH	1514.277
K_K	0.000
K_P	1946.964
K_V	2296.926
K_Z	1520.706
L_G	1081.993
L_HH	1219.757
L_L	0.000
L_SH	1085.523
M_CH	3317.574
M_DH	3248.658
M_G	3169.616
M_JH	2885.290
M_K	3601.900
M_M	0.000
M_N	1662.638
M_R	2885.290
M_SH	2858.754
M_V	1624.373
N_DH	2379.961
N_G	2304.644
N_HH	2442.408
N_N	0.000
N_W	2802.968
NG_AA	2294.450
NG_AE	2294.450
NG_AH	2294.450
NG_AO	2704.964
NG_B	3169.616
NG_CH	2736.928
NG_DH	2649.039
NG_EH	2315.251
NG_F	3519.578
NG_JH	2304.644
NG_M	1946.964
NG_N	1081.993
NG_P	3601.900
NG_R	2304.644
NG_SH	2757.972
NG_T	2736.928
NG_TH	3081.323
NG_UW	2704.964
NG_V	3087.294
NG_W	3087.294
NG_Y	2315.251
P_B	432.284
P_CH	1662.638
P_D	2094.922
P_DH	2458.291
P_G	2379.248
P_HH	875.166
P_JH	2094.922
P_K	1946.964
P_N	3317.574
P_P	0.000
P_V	834.005
P_W	834.005
P_Z	1487.196
R_ER	708.154
R_R	0.000
R_Y	708.154
R_ZH	653.239
S_B	1487.196
S_D	1143.489
S_DH	1553.605
S_JH	1143.489
S_S	0.000
S_SH	233.964
S_V	1404.874
S_Y	772.561
S_Z	432.284
SH_B	1636.102
SH_CH	653.239
SH_D	1085.523
SH_DH	1536.865
SH_F	1121.496
SH_G	1535.321
SH_HH	328.652
SH_JH	1085.523
SH_K	1103.037
SH_M	2858.754
SH_N	2308.174
SH_P	1203.818
SH_R	1085.523
SH_S	233.964
SH_SH	0.000
SH_TH	1104.581
SH_V	1553.780
SH_W	1553.780
SH_Y	628.225
SH_Z	666.248
T_CH	0.000
T_D	432.284
T_DH	1589.594
T_G	1514.277
T_HH	787.473
T_JH	432.284
T_SH	653.239
T_T	0.000
T_V	2012.600
T_Y	1140.438
T_Z	1143.489
TH_B	2458.291
TH_CH	1157.309
TH_DH	432.284
TH_EH	1613.431
TH_F	1943.685
TH_G	1858.671
TH_HH	1150.841
TH_JH	1589.594
TH_K	1426.387
TH_M	3680.942
TH_N	2812.245
TH_P	2026.007
TH_SH	1104.581
TH_T	1157.309
TH_TH	0.000
TH_UW	1993.638
TH_V	2375.969
TH_Z	1553.605
UH_AE	410.513
UH_AO	0.000
UH_F	1300.552
UH_HH	842.797
UH_IY	804.988
UH_JH	1197.986
UH_UW	0.000
UH_Y	804.988
UH_ZH	739.166
UW_AE	410.513
UW_AO	0.000
UW_DH	1561.354
UW_G	1482.312
UW_HH	842.797
UW_IY	804.988
UW_UW	0.000
UW_Y	804.988
V_B	401.721
V_CH	2012.600
V_DH	1943.685
V_F	432.284
V_G	1864.642
V_HH	1225.128
V_JH	1580.316
V_K	2296.926
V_P	834.005
V_S	1404.874
V_SH	1553.780
V_T	2012.600
V_TH	2375.969
V_UW	868.268
V_V	0.000
V_W	0.000
W_UW	868.268
Y_AE	394.474
Z_AO	590.259
Z_CH	1143.489
Z_DH	1121.321
Z_G	1088.422
Z_HH	612.030
Z_JH	711.205
Z_K	1520.706
Z_L	711.205
Z_M	2277.563
Z_S	432.284
Z_SH	666.248
Z_T	1143.489
Z_TH	1553.605
Z_V	972.590
Z_W	972.590
Z_Y	340.277
Z_Z	0.000
ZH_AA	328.652
ZH_AE	328.652
ZH_AO	739.166
ZH_B	1203.818
ZH_CH	1085.523
ZH_D	653.239
ZH_DH	1104.581
ZH_EH	195.941
ZH_F	1553.780
ZH_G	1103.037
ZH_HH	760.936
ZH_IH	195.941
ZH_IY	195.941
ZH_JH	653.239
ZH_K	1535.321
ZH_L	653.239
ZH_M	2426.470
ZH_N	1875.890
ZH_P	1636.102
ZH_R	653.239
ZH_S	666.248
ZH_SH	432.284
ZH_SIL	0.000
ZH_T	1085.523
ZH_TH	1536.865
ZH_V	1121.496
ZH_W	1121.496
ZH_Y	195.941
ZH_Z	233.964
